Elapsed time, MotionVR pitch, MotionVR roll, MotionVR heave, StaticVR ML, StaticVR AP, Static ML raw, StaticVR AP raw
1.426,0,0,0,-0.005700469,-0.6766928,-0.008870244,-0.6693985
1.437,0,0,0,-0.006026864,-0.6759304,-0.00806272,-0.6692547
1.448,0,0,0,-0.006314874,-0.6752138,-0.00806272,-0.6692547
1.459,0,0,0,-0.006572306,-0.6745423,-0.00806272,-0.6692547
1.470,0,0,0,-0.006802917,-0.6739157,-0.00806272,-0.6692547
1.482,0,0,0,-0.007031798,-0.6733319,-0.008665144,-0.6691996
1.493,0,0,0,-0.00724864,-0.6727886,-0.008665144,-0.6691996
1.504,0,0,0,-0.007459581,-0.6723258,-0.008935392,-0.6702611
1.515,0,0,0,-0.007656753,-0.6719213,-0.008935392,-0.6702611
1.527,0,0,0,-0.007836342,-0.6715635,-0.008935392,-0.6702611
1.538,0,0,0,-0.007996202,-0.6712471,-0.008935392,-0.6702611
1.549,0,0,0,-0.008138657,-0.6709942,-0.009019375,-0.6709125
1.559,0,0,0,-0.008266091,-0.6707905,-0.009019375,-0.6709125
1.570,0,0,0,-0.008370399,-0.6706387,-0.00878036,-0.6711721
1.582,0,0,0,-0.008457005,-0.6705298,-0.00878036,-0.6711721
1.593,0,0,0,-0.008528769,-0.6704595,-0.00878036,-0.6711721
1.604,0,0,0,-0.008588672,-0.670424,-0.008985102,-0.6718192
1.615,0,0,0,-0.00863111,-0.6703588,-0.008587718,-0.6695408
1.627,0,0,0,-0.008659422,-0.6702911,-0.008587718,-0.6695408
1.638,0,0,0,-0.008675098,-0.6702345,-0.008587718,-0.6695408
1.649,0,0,0,-0.008683145,-0.6701872,-0.008587718,-0.6695408
1.660,0,0,0,-0.008686185,-0.670148,-0.008587718,-0.6695408
1.672,0,0,0,-0.008685231,-0.6700566,-0.008560121,-0.6680768
1.685,0,0,0,-0.008764803,-0.6698122,-0.009477913,-0.6680357
1.692,0,0,0,-0.008764803,-0.6698122,-0.009477913,-0.6680357
