Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
BioEng Lab,RUNNING,30-06-2020,13:27:39,00:05:58,,107,0.0,,00:00,,33,48,,,,,,,,,,170.0,70.0,198,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:01:42,115,0.0,00:00,,,,0.00,,,
,00:01:43,114,0.0,00:00,,,,0.00,,,
,00:01:44,114,0.0,00:00,,,,0.00,,,
,00:01:45,114,0.0,00:00,,,,0.00,,,
,00:01:46,113,0.0,00:00,,,,0.00,,,
,00:01:47,113,0.0,00:00,,,,0.00,,,
,00:01:48,114,0.0,00:00,,,,0.00,,,
,00:01:49,114,0.0,00:00,,,,0.00,,,
,00:01:50,115,0.0,00:00,,,,0.00,,,
,00:01:51,117,0.0,00:00,,,,0.00,,,
,00:01:52,118,0.0,00:00,,,,0.00,,,
,00:01:53,117,0.0,00:00,,,,0.00,,,
,00:01:54,112,0.0,00:00,,,,0.00,,,
,00:01:55,109,0.0,00:00,,,,0.00,,,
,00:01:56,108,0.0,00:00,,,,0.00,,,
,00:01:57,107,0.0,00:00,,,,0.00,,,
,00:01:58,107,0.0,00:00,,,,0.00,,,
,00:01:59,109,0.0,00:00,,,,0.00,,,
,00:02:00,110,0.0,00:00,,,,0.00,,,
,00:02:01,110,0.0,00:00,,,,0.00,,,
,00:02:02,114,0.0,00:00,,,,0.00,,,
,00:02:03,114,0.0,00:00,,,,0.00,,,
,00:02:04,114,0.0,00:00,,,,0.00,,,
,00:02:05,113,0.0,00:00,,,,0.00,,,
,00:02:06,112,0.0,00:00,,,,0.00,,,
,00:02:07,110,0.0,00:00,,,,0.00,,,
,00:02:08,108,0.0,00:00,,,,0.00,,,
,00:02:09,105,0.0,00:00,,,,0.00,,,
,00:02:10,103,0.0,00:00,,,,0.00,,,
,00:02:11,103,0.0,00:00,,,,0.00,,,
,00:02:12,102,0.0,00:00,,,,0.00,,,
,00:02:13,102,0.0,00:00,,,,0.00,,,
,00:02:14,104,0.0,00:00,,,,0.00,,,
,00:02:15,104,0.0,00:00,,,,0.00,,,
,00:02:16,104,0.0,00:00,,,,0.00,,,
,00:02:17,104,0.0,00:00,,,,0.00,,,
,00:02:18,105,0.0,00:00,,,,0.00,,,
,00:02:19,105,0.0,00:00,,,,0.00,,,
,00:02:20,105,0.0,00:00,,,,0.00,,,
,00:02:21,104,0.0,00:00,,,,0.00,,,
,00:02:22,104,0.0,00:00,,,,0.00,,,
,00:02:23,105,0.0,00:00,,,,0.00,,,
,00:02:24,106,0.0,00:00,,,,0.00,,,
,00:02:25,107,0.0,00:00,,,,0.00,,,
,00:02:26,107,0.0,00:00,,,,0.00,,,
,00:02:27,107,0.0,00:00,,,,0.00,,,
,00:02:28,106,0.0,00:00,,,,0.00,,,
,00:02:29,103,0.0,00:00,,,,0.00,,,
,00:02:30,102,0.0,00:00,,,,0.00,,,
,00:02:31,102,0.0,00:00,,,,0.00,,,
,00:02:32,101,0.0,00:00,,,,0.00,,,
,00:02:33,102,0.0,00:00,,,,0.00,,,
,00:02:34,103,0.0,00:00,,,,0.00,,,
,00:02:35,104,0.0,00:00,,,,0.00,,,
,00:02:36,108,0.0,00:00,,,,0.00,,,
,00:02:37,108,0.0,00:00,,,,0.00,,,
,00:02:38,106,0.0,00:00,,,,0.00,,,
,00:02:39,106,0.0,00:00,,,,0.00,,,
,00:02:40,104,0.0,00:00,,,,0.00,,,
,00:02:41,101,0.0,00:00,,,,0.00,,,
,00:02:42,99,0.0,00:00,,,,0.00,,,
,00:02:43,99,0.0,00:00,,,,0.00,,,
,00:02:44,99,0.0,00:00,,,,0.00,,,
,00:02:45,100,0.0,00:00,,,,0.00,,,
,00:02:46,102,0.0,00:00,,,,0.00,,,
,00:02:47,102,0.0,00:00,,,,0.00,,,
,00:02:48,101,0.0,00:00,,,,0.00,,,
,00:02:49,101,0.0,00:00,,,,0.00,,,
,00:02:50,100,0.0,00:00,,,,0.00,,,
,00:02:51,100,0.0,00:00,,,,0.00,,,
,00:02:52,99,0.0,00:00,,,,0.00,,,
,00:02:53,99,0.0,00:00,,,,0.00,,,
,00:02:54,99,0.0,00:00,,,,0.00,,,
,00:02:55,101,0.0,00:00,,,,0.00,,,
,00:02:56,102,0.0,00:00,,,,0.00,,,
,00:02:57,103,0.0,00:00,,,,0.00,,,
,00:02:58,105,0.0,00:00,,,,0.00,,,
,00:02:59,106,0.0,00:00,,,,0.00,,,
,00:03:00,106,0.0,00:00,,,,0.00,,,
,00:03:01,103,0.0,00:00,,,,0.00,,,
,00:03:02,101,0.0,00:00,,,,0.00,,,
,00:03:03,101,0.0,00:00,,,,0.00,,,
,00:03:04,98,0.0,00:00,,,,0.00,,,
,00:03:05,97,0.0,00:00,,,,0.00,,,
,00:03:06,97,0.0,00:00,,,,0.00,,,
,00:03:07,98,0.0,00:00,,,,0.00,,,
,00:03:08,99,0.0,00:00,,,,0.00,,,
,00:03:09,100,0.0,00:00,,,,0.00,,,
,00:03:10,100,0.0,00:00,,,,0.00,,,
,00:03:11,100,0.0,00:00,,,,0.00,,,
,00:03:12,100,0.0,00:00,,,,0.00,,,
,00:03:13,100,0.0,00:00,,,,0.00,,,
,00:03:14,101,0.0,00:00,,,,0.00,,,
,00:03:15,101,0.0,00:00,,,,0.00,,,
,00:03:16,102,0.0,00:00,,,,0.00,,,
,00:03:17,104,0.0,00:00,,,,0.00,,,
,00:03:18,105,0.0,00:00,,,,0.00,,,
,00:03:19,105,0.0,00:00,,,,0.00,,,
,00:03:20,105,0.0,00:00,,,,0.00,,,
,00:03:21,104,0.0,00:00,,,,0.00,,,
,00:03:22,101,0.0,00:00,,,,0.00,,,
,00:03:23,100,0.0,00:00,,,,0.00,,,
,00:03:24,100,0.0,00:00,,,,0.00,,,
,00:03:25,100,0.0,00:00,,,,0.00,,,
,00:03:26,102,0.0,00:00,,,,0.00,,,
,00:03:27,102,0.0,00:00,,,,0.00,,,
,00:03:28,103,0.0,00:00,,,,0.00,,,
,00:03:29,104,0.0,00:00,,,,0.00,,,
,00:03:30,105,0.0,00:00,,,,0.00,,,
,00:03:31,106,0.0,00:00,,,,0.00,,,
,00:03:32,103,0.0,00:00,,,,0.00,,,
,00:03:33,96,0.0,00:00,,,,0.00,,,
,00:03:34,96,0.0,00:00,,,,0.00,,,
,00:03:35,97,0.0,00:00,,,,0.00,,,
,00:03:36,99,0.0,00:00,,,,0.00,,,
,00:03:37,100,0.0,00:00,,,,0.00,,,
,00:03:38,100,0.0,00:00,,,,0.00,,,
,00:03:39,103,0.0,00:00,,,,0.00,,,
,00:03:40,105,0.0,00:00,,,,0.00,,,
,00:03:41,106,0.0,00:00,,,,0.00,,,
,00:03:42,107,0.0,00:00,,,,0.00,,,
,00:03:43,103,0.0,00:00,,,,0.00,,,
,00:03:44,101,0.0,00:00,,,,0.00,,,
,00:03:45,99,0.0,00:00,,,,0.00,,,
,00:03:46,99,0.0,00:00,,,,0.00,,,
,00:03:47,100,0.0,00:00,,,,0.00,,,
,00:03:48,102,0.0,00:00,,,,0.00,,,
,00:03:49,103,0.0,00:00,,,,0.00,,,
,00:03:50,104,0.0,00:00,,,,0.00,,,
,00:03:51,104,0.0,00:00,,,,0.00,,,
,00:03:52,104,0.0,00:00,,,,0.00,,,
,00:03:53,101,0.0,00:00,,,,0.00,,,
,00:03:54,101,0.0,00:00,,,,0.00,,,
,00:03:55,102,0.0,00:00,,,,0.00,,,
,00:03:56,107,0.0,00:00,,,,0.00,,,
,00:03:57,109,0.0,00:00,,,,0.00,,,
,00:03:58,110,0.0,00:00,,,,0.00,,,
,00:03:59,108,0.0,00:00,,,,0.00,,,
,00:04:00,106,0.0,00:00,,,,0.00,,,
,00:04:01,101,0.0,00:00,,,,0.00,,,
,00:04:02,97,0.0,00:00,,,,0.00,,,
,00:04:03,97,0.0,00:00,,,,0.00,,,
,00:04:04,96,0.0,00:00,,,,0.00,,,
,00:04:05,96,0.0,00:00,,,,0.00,,,
,00:04:06,99,0.0,00:00,,,,0.00,,,
,00:04:07,101,0.0,00:00,,,,0.00,,,
,00:04:08,105,0.0,00:00,,,,0.00,,,
,00:04:09,106,0.0,00:00,,,,0.00,,,
,00:04:10,106,0.0,00:00,,,,0.00,,,
,00:04:11,104,0.0,00:00,,,,0.00,,,
,00:04:12,104,0.0,00:00,,,,0.00,,,
,00:04:13,100,0.0,00:00,,,,0.00,,,
,00:04:14,99,0.0,00:00,,,,0.00,,,
,00:04:15,99,0.0,00:00,,,,0.00,,,
,00:04:16,100,0.0,00:00,,,,0.00,,,
,00:04:17,102,0.0,00:00,,,,0.00,,,
,00:04:18,104,0.0,00:00,,,,0.00,,,
,00:04:19,107,0.0,00:00,,,,0.00,,,
,00:04:20,107,0.0,00:00,,,,0.00,,,
,00:04:21,107,0.0,00:00,,,,0.00,,,
,00:04:22,103,0.0,00:00,,,,0.00,,,
,00:04:23,102,0.0,00:00,,,,0.00,,,
,00:04:24,101,0.0,00:00,,,,0.00,,,
,00:04:25,102,0.0,00:00,,,,0.00,,,
,00:04:26,103,0.0,00:00,,,,0.00,,,
,00:04:27,103,0.0,00:00,,,,0.00,,,
,00:04:28,104,0.0,00:00,,,,0.00,,,
,00:04:29,104,0.0,00:00,,,,0.00,,,
,00:04:30,104,0.0,00:00,,,,0.00,,,
,00:04:31,103,0.0,00:00,,,,0.00,,,
,00:04:32,100,0.0,00:00,,,,0.00,,,
,00:04:33,99,0.0,00:00,,,,0.00,,,
,00:04:34,99,0.0,00:00,,,,0.00,,,
,00:04:35,100,0.0,00:00,,,,0.00,,,
,00:04:36,101,0.0,00:00,,,,0.00,,,
,00:04:37,101,0.0,00:00,,,,0.00,,,
,00:04:38,104,0.0,00:00,,,,0.00,,,
,00:04:39,104,0.0,00:00,,,,0.00,,,
,00:04:40,105,0.0,00:00,,,,0.00,,,
,00:04:41,105,0.0,00:00,,,,0.00,,,
,00:04:42,99,0.0,00:00,,,,0.00,,,
,00:04:43,96,0.0,00:00,,,,0.00,,,
,00:04:44,95,0.0,00:00,,,,0.00,,,
,00:04:45,95,0.0,00:00,,,,0.00,,,
,00:04:46,96,0.0,00:00,,,,0.00,,,
,00:04:47,98,0.0,00:00,,,,0.00,,,
,00:04:48,99,0.0,00:00,,,,0.00,,,
,00:04:49,101,0.0,00:00,,,,0.00,,,
,00:04:50,101,0.0,00:00,,,,0.00,,,
,00:04:51,101,0.0,00:00,,,,0.00,,,
,00:04:52,101,0.0,00:00,,,,0.00,,,
,00:04:53,100,0.0,00:00,,,,0.00,,,
,00:04:54,100,0.0,00:00,,,,0.00,,,
,00:04:55,100,0.0,00:00,,,,0.00,,,
,00:04:56,101,0.0,00:00,,,,0.00,,,
,00:04:57,101,0.0,00:00,,,,0.00,,,
,00:04:58,102,0.0,00:00,,,,0.00,,,
,00:04:59,102,0.0,00:00,,,,0.00,,,
,00:05:00,103,0.0,00:00,,,,0.00,,,
,00:05:01,102,0.0,00:00,,,,0.00,,,
,00:05:02,101,0.0,00:00,,,,0.00,,,
,00:05:03,101,0.0,00:00,,,,0.00,,,
,00:05:04,103,0.0,00:00,,,,0.00,,,
,00:05:05,106,0.0,00:00,,,,0.00,,,
,00:05:06,107,0.0,00:00,,,,0.00,,,
,00:05:07,108,0.0,00:00,,,,0.00,,,
,00:05:08,108,0.0,00:00,,,,0.00,,,
,00:05:09,107,0.0,00:00,,,,0.00,,,
,00:05:10,104,0.0,00:00,,,,0.00,,,
,00:05:11,102,0.0,00:00,,,,0.00,,,
,00:05:12,101,0.0,00:00,,,,0.00,,,
,00:05:13,102,0.0,00:00,,,,0.00,,,
,00:05:14,103,0.0,00:00,,,,0.00,,,
,00:05:15,103,0.0,00:00,,,,0.00,,,
,00:05:16,107,0.0,00:00,,,,0.00,,,
,00:05:17,108,0.0,00:00,,,,0.00,,,
,00:05:18,108,0.0,00:00,,,,0.00,,,
,00:05:19,107,0.0,00:00,,,,0.00,,,
,00:05:20,106,0.0,00:00,,,,0.00,,,
,00:05:21,105,0.0,00:00,,,,0.00,,,
,00:05:22,103,0.0,00:00,,,,0.00,,,
,00:05:23,104,0.0,00:00,,,,0.00,,,
,00:05:24,106,0.0,00:00,,,,0.00,,,
,00:05:25,109,0.0,00:00,,,,0.00,,,
,00:05:26,109,0.0,00:00,,,,0.00,,,
,00:05:27,113,0.0,00:00,,,,0.00,,,
,00:05:28,113,0.0,00:00,,,,0.00,,,
,00:05:29,113,0.0,00:00,,,,0.00,,,
,00:05:30,113,0.0,00:00,,,,0.00,,,
,00:05:31,113,0.0,00:00,,,,0.00,,,
,00:05:32,112,0.0,00:00,,,,0.00,,,
,00:05:33,110,0.0,00:00,,,,0.00,,,
,00:05:34,108,0.0,00:00,,,,0.00,,,
,00:05:35,105,0.0,00:00,,,,0.00,,,
,00:05:36,105,0.0,00:00,,,,0.00,,,
,00:05:37,105,0.0,00:00,,,,0.00,,,
,00:05:38,106,0.0,00:00,,,,0.00,,,
,00:05:39,106,0.0,00:00,,,,0.00,,,
,00:05:40,107,0.0,00:00,,,,0.00,,,
,00:05:41,108,0.0,00:00,,,,0.00,,,
,00:05:42,108,0.0,00:00,,,,0.00,,,
,00:05:43,109,0.0,00:00,,,,0.00,,,
,00:05:44,109,0.0,00:00,,,,0.00,,,
,00:05:45,109,0.0,00:00,,,,0.00,,,
,00:05:46,109,0.0,00:00,,,,0.00,,,
,00:05:47,108,0.0,00:00,,,,0.00,,,
,00:05:48,108,0.0,00:00,,,,0.00,,,
,00:05:49,108,0.0,00:00,,,,0.00,,,
,00:05:50,109,0.0,00:00,,,,0.00,,,
,00:05:51,110,0.0,00:00,,,,0.00,,,
,00:05:52,110,0.0,00:00,,,,0.00,,,
,00:05:53,111,0.0,00:00,,,,0.00,,,
,00:05:54,111,0.0,00:00,,,,0.00,,,
,00:05:55,111,0.0,00:00,,,,0.00,,,
,00:05:56,111,0.0,00:00,,,,0.00,,,
,00:05:57,110,0.0,00:00,,,,0.00,,,
,00:05:58,109,0.0,00:00,,,,0.00,,,
,00:05:59,109,0.0,00:00,,,,0.00,,,
