Elapsed time; MotionVR pitch; MotionVR roll; MotionVR heave; StaticVR ML; StaticVR AP; Static ML raw; StaticVR AP raw
2.881;0;0;0;-0.05609477;-0.5157011;-0.05368811;-0.5229964
2.892;0;0;0;-0.05572391;-0.5164656;-0.05368811;-0.5229964
2.903;0;0;0;-0.05538857;-0.5171908;-0.05558807;-0.5256412
2.913;0;0;0;-0.05516189;-0.5179724;-0.05558807;-0.5256412
2.924;0;0;0;-0.05500442;-0.5187521;-0.05558807;-0.5256412
2.936;0;0;0;-0.05496925;-0.5195169;-0.05753928;-0.5260507
2.947;0;0;0;-0.05500495;-0.5202439;-0.05753928;-0.5260507
2.960;0;0;0;-0.05518961;-0.5209163;-0.06023729;-0.52592
2.970;0;0;0;-0.05545175;-0.5215359;-0.06023729;-0.52592
2.980;0;0;0;-0.05583823;-0.5220559;-0.06248254;-0.524657
2.992;0;0;0;-0.05628276;-0.5225039;-0.06248254;-0.524657
3.003;0;0;0;-0.05675197;-0.5228934;-0.06248254;-0.524657
3.014;0;0;0;-0.05729771;-0.5230667;-0.06432009;-0.5203064
3.025;0;0;0;-0.05787218;-0.5231189;-0.06432009;-0.5203064
3.036;0;0;0;-0.05845165;-0.5230976;-0.06432009;-0.5203064
3.048;0;0;0;-0.05913401;-0.5229084;-0.06717247;-0.5172356
3.060;0;0;0;-0.05984735;-0.5226341;-0.06717247;-0.5172356
3.070;0;0;0;-0.06055593;-0.5223162;-0.06717247;-0.5172356
3.081;0;0;0;-0.06127697;-0.5216863;-0.06808782;-0.5097234
3.093;0;0;0;-0.06205618;-0.5207736;-0.07000393;-0.5061568
3.104;0;0;0;-0.06283796;-0.5197388;-0.07000393;-0.5061568
3.115;0;0;0;-0.0635947;-0.5186621;-0.07000393;-0.5061568
3.126;0;0;0;-0.06432831;-0.5174726;-0.07041317;-0.5032703
3.137;0;0;0;-0.06502497;-0.5162555;-0.07041317;-0.5032703
3.149;0;0;0;-0.06567764;-0.5150535;-0.07041317;-0.5032703
3.160;0;0;0;-0.06628281;-0.5138877;-0.07041317;-0.5032703
3.171;0;0;0;-0.06687379;-0.5126956;-0.07185388;-0.5003113
