Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
BioEng Lab,RUNNING,22-06-2020,11:38:57,00:09:33,,94,0.0,,00:00,,33,57,,,,,,,,,,170.0,70.0,198,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:08:15,101,0.0,00:00,,,,0.00,,,
,00:08:16,101,0.0,00:00,,,,0.00,,,
,00:08:17,101,0.0,00:00,,,,0.00,,,
,00:08:18,101,0.0,00:00,,,,0.00,,,
,00:08:19,100,0.0,00:00,,,,0.00,,,
,00:08:20,100,0.0,00:00,,,,0.00,,,
,00:08:21,100,0.0,00:00,,,,0.00,,,
,00:08:22,100,0.0,00:00,,,,0.00,,,
,00:08:23,99,0.0,00:00,,,,0.00,,,
,00:08:24,99,0.0,00:00,,,,0.00,,,
,00:08:25,99,0.0,00:00,,,,0.00,,,
,00:08:26,100,0.0,00:00,,,,0.00,,,
,00:08:27,100,0.0,00:00,,,,0.00,,,
,00:08:28,100,0.0,00:00,,,,0.00,,,
,00:08:29,102,0.0,00:00,,,,0.00,,,
,00:08:30,103,0.0,00:00,,,,0.00,,,
,00:08:31,105,0.0,00:00,,,,0.00,,,
,00:08:32,104,0.0,00:00,,,,0.00,,,
,00:08:33,98,0.0,00:00,,,,0.00,,,
,00:08:34,98,0.0,00:00,,,,0.00,,,
,00:08:35,95,0.0,00:00,,,,0.00,,,
,00:08:36,95,0.0,00:00,,,,0.00,,,
,00:08:37,95,0.0,00:00,,,,0.00,,,
,00:08:38,96,0.0,00:00,,,,0.00,,,
,00:08:39,98,0.0,00:00,,,,0.00,,,
,00:08:40,99,0.0,00:00,,,,0.00,,,
,00:08:41,97,0.0,00:00,,,,0.00,,,
,00:08:42,96,0.0,00:00,,,,0.00,,,
,00:08:43,96,0.0,00:00,,,,0.00,,,
,00:08:44,97,0.0,00:00,,,,0.00,,,
,00:08:45,99,0.0,00:00,,,,0.00,,,
,00:08:46,100,0.0,00:00,,,,0.00,,,
,00:08:47,100,0.0,00:00,,,,0.00,,,
,00:08:48,100,0.0,00:00,,,,0.00,,,
,00:08:49,99,0.0,00:00,,,,0.00,,,
,00:08:50,97,0.0,00:00,,,,0.00,,,
,00:08:51,93,0.0,00:00,,,,0.00,,,
,00:08:52,90,0.0,00:00,,,,0.00,,,
,00:08:53,88,0.0,00:00,,,,0.00,,,
,00:08:54,88,0.0,00:00,,,,0.00,,,
,00:08:55,88,0.0,00:00,,,,0.00,,,
,00:08:56,88,0.0,00:00,,,,0.00,,,
,00:08:57,89,0.0,00:00,,,,0.00,,,
,00:08:58,89,0.0,00:00,,,,0.00,,,
,00:08:59,89,0.0,00:00,,,,0.00,,,
,00:09:00,89,0.0,00:00,,,,0.00,,,
,00:09:01,88,0.0,00:00,,,,0.00,,,
,00:09:02,87,0.0,00:00,,,,0.00,,,
,00:09:03,79,0.0,00:00,,,,0.00,,,
,00:09:04,77,0.0,00:00,,,,0.00,,,
,00:09:05,77,0.0,00:00,,,,0.00,,,
,00:09:06,78,0.0,00:00,,,,0.00,,,
,00:09:07,79,0.0,00:00,,,,0.00,,,
,00:09:08,79,0.0,00:00,,,,0.00,,,
,00:09:09,79,0.0,00:00,,,,0.00,,,
,00:09:10,77,0.0,00:00,,,,0.00,,,
,00:09:11,77,0.0,00:00,,,,0.00,,,
,00:09:12,77,0.0,00:00,,,,0.00,,,
,00:09:13,77,0.0,00:00,,,,0.00,,,
,00:09:14,80,0.0,00:00,,,,0.00,,,
,00:09:15,77,0.0,00:00,,,,0.00,,,
,00:09:16,76,0.0,00:00,,,,0.00,,,
,00:09:17,75,0.0,00:00,,,,0.00,,,
,00:09:18,74,0.0,00:00,,,,0.00,,,
,00:09:19,73,0.0,00:00,,,,0.00,,,
,00:09:20,73,0.0,00:00,,,,0.00,,,
,00:09:21,73,0.0,00:00,,,,0.00,,,
,00:09:22,71,0.0,00:00,,,,0.00,,,
,00:09:23,71,0.0,00:00,,,,0.00,,,
,00:09:24,70,0.0,00:00,,,,0.00,,,
,00:09:25,70,0.0,00:00,,,,0.00,,,
,00:09:26,70,0.0,00:00,,,,0.00,,,
,00:09:27,71,0.0,00:00,,,,0.00,,,
,00:09:28,71,0.0,00:00,,,,0.00,,,
,00:09:29,71,0.0,00:00,,,,0.00,,,
,00:09:30,71,0.0,00:00,,,,0.00,,,
,00:09:31,70,0.0,00:00,,,,0.00,,,
,00:09:32,71,0.0,00:00,,,,0.00,,,
,00:09:33,76,0.0,00:00,,,,0.00,,,
,00:09:34,76,0.0,00:00,,,,0.00,,,
